2394831.48255347, 302963.473372597
2394533.30912265, 302930.418794171
2394500.25454422, 303228.592224988
2397183.81542158, 303526.083430817
2397216.87, 303227.91
2396918.69656918, 303194.855421575
2396951.75114761, 302896.681990758
2394864.53713189, 302665.299941779
