2398390.77875363,310165.47652381
2398503.56124638,309887.483476189
2399342.63124637,310228.413476189
2399229.84875363,310506.406523811
2398950.07402739,310392.964247189
2398273.36650995,312060.953493872
2396603.20152469,311375.807050434
2396939.31664036,310540.904951396
2397216.87608829,310654.767276536
2396993.53460338,311209.542310028
2398108.16863387,311670.146813763
2398672.08101868,310280.181770226
